"t","\chi","\alpha","x","y","z","\dot x","\dot y","\dot z","\ddot x","\ddot y","\ddot z","k_x","k_y","k_z","\dot k_x","\dot k_y","\dot k_z","\ddot k_x","\ddot k_y","\ddot k_z","s_x","s_y","s_z","\dot s_x","\dot s_y","\dot s_z","L_x","L_y","L_z","\dot L_x","\dot L_y","\dot L_z","J_x","J_y","J_z","\dot J_x","\dot J_y","\dot J_z"
1.3333333333333333,0,"1/2",1.3067664678174482,0.7364515116979946,0.,-0.2834645090980278,0.5029721677454565,0.,-0.1936573796913758,-0.10914316619049765,0.,0.24702118935551742,0.5218369417191258,0.,-0.20085589678991903,0.09507680435127444,0.,-0.036606615649199356,-0.07733534888449603,0.,0.,0.,0.,0,0,0,0.,0.,0.4999998887846541,0.,0.,-3.2269849558619335e-6,0.,0.,0.4999998887846541,0.,0.,-3.2269849558619335e-6
1.4666666666666666,0,"1/2",1.267267557920314,0.8025155700531217,0.,-0.3088859625100383,0.4877731885788139,0.,-0.18766442148878199,-0.11884152130914226,0.,0.21992697719504065,0.5338213387519388,0.,-0.20546753898760953,0.08465101446137845,0.,-0.032568017316158354,-0.07905149946394413,0.,0.,0.,0.,0,0,0,0.,0.,0.4999996408521843,0.,0.,1.982600286831726e-6,0.,0.,0.4999996408521843,0.,0.,1.982600286831726e-6
1.6,0,"1/2",1.2244324084965434,0.86646689609631,0.,-0.3335062172383957,0.47128205259453876,0.,-0.18149149024194122,-0.12843859321822343,0.,0.19225378205796761,0.5444003813787665,0.,-0.20954024238232868,0.07399718055280621,0.,-0.028495369208815364,-0.08069581095392833,0.,0.,0.,0.,0,0,0,0.,0.,0.49999993235549617,0.,0.,-2.439453603522712e-6,0.,0.,0.49999993235549617,0.,0.,-2.439453603522712e-6
1.7333333333333334,0,"1/2",1.1783723909808361,0.9281361605259196,0.,-0.3572385269438253,0.45355691735835374,0.,-0.17449315533950327,-0.13743843532455166,0.,0.164074233336306,0.5535456037167621,0.,-0.21305967019214148,0.06315286222954958,0.,-0.024296047938376378,-0.08196896389492131,0.,0.,0.,0.,0,0,0,0.,0.,0.4999996275986584,0.,0.,1.1539598138432527e-6,0.,0.,0.4999996275986584,0.,0.,1.1539598138432527e-6
1.8666666666666667,0,"1/2",1.129210274648292,0.987362075262104,0.,-0.3800372629268049,0.4346319544144674,0.,-0.16741365381994877,-0.14639333147510286,0.,0.135462755355444,0.5612336004963601,0.,-0.21601907676311288,0.0521389403391632,0.,-0.020081203336984665,-0.08320997082059717,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999609098706,0.,0.,-1.2524364098182028e-6,0.,0.,0.4999999609098706,0.,0.,-1.2524364098182028e-6
2.,0,"1/2",1.0770739956709812,1.043987439845911,0.,-0.40183084088121573,0.41456634973839934,0.,-0.15949001549621425,-0.15459073866591844,0.,0.10649448793478078,0.5674433989211443,0.,-0.21840911654956444,0.040989915267357846,0.,-0.015769393459788388,-0.08402540525648325,0.,0.,0.,0.,0,0,0,0.,0.,0.49999962117638636,0.,0.,2.5697345443220776e-7,0.,0.,0.49999962117638636,0.,0.,2.5697345443220776e-7
2.1333333333333333,0,"1/2",1.0221023386404047,1.0978645246312129,0.,-0.4225679337257953,0.3934077574368892,0.,-0.15156637717247975,-0.16278814585673398,0.,0.07724587574149909,0.572159412363591,0.,-0.2202242483523898,0.02973216560410101,0.,-0.011457583582592112,-0.08484083969236932,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999668012834,0.,0.,3.583354983537068e-7,0.,0.,0.4999999668012834,0.,0.,3.583354983537068e-7
2.2666666666666666,0,"1/2",0.964438613142082,1.148849992556692,0.,-0.44219334102979824,0.37121196873824536,0.,-0.14281209170397924,-0.17011918210086469,0.,0.047793809351848,0.5753684404316288,0.,-0.2214595231791281,0.01839549842818064,0.,-0.007077262237961908,-0.08519932613866013,0.,0.,0.,0.,0,0,0,0.,0.,0.49999962321747626,0.,0.,-6.265124845201975e-7,0.,0.,0.49999962321747626,0.,0.,-6.265124845201975e-7
2.4,0,"1/2",0.9042360059854416,1.1968111195298285,0.,-0.4606511728512128,0.3480426982258092,0.,-0.1340553856172395,-0.17741987558567873,0.,0.01821592494410606,0.5770628138261992,0.,-0.22211153533340675,0.007012359597382361,0.,-0.002702920076217824,-0.08554775632331411,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999524512959,0.,0.,1.8016316491193535e-6,0.,0.,0.4999999524512959,0.,0.,1.8016316491193535e-6
2.533333333333333,0,"1/2",0.8416518146433994,1.2416200676476843,0.,-0.47790120151552934,0.32395016648856934,0.,-0.1246336654893564,-0.1838613858373902,0.,-0.011409935251051197,0.5772373121835098,0.,-0.22217880255849856,-0.0043925318383147985,0.,0.00168948505705047,-0.0854784266433893,0.,0.,0.,0.,0,0,0,0.,0.,0.4999996358573954,0.,0.,-1.477157924253264e-6,0.,0.,0.4999996358573954,0.,0.,-1.477157924253264e-6
2.6666666666666665,0,"1/2",0.7768519150802615,1.2831603743178905,0.,-0.49388642610692124,0.2990139928249957,0.,-0.11514470338152152,-0.19018121911621455,0.,-0.04100576092304446,0.5758921960781481,0.,-0.22166110483998805,-0.015781486917783562,0.,0.006075980720606928,-0.08535589954864224,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999229382905,0.,0.,2.825681825807322e-6,0.,0.,0.4999999229382905,0.,0.,2.825681825807322e-6
2.8,0,"1/2",0.7100060150346046,1.3213211929940611,0.,-0.5085785277260175,0.27327849190313175,0.,-0.10514466457119388,-0.19567354417601235,0.,-0.07049358558208765,0.5730303426612957,0.,-0.22055938981623807,-0.027134285410984445,0.,0.010439207103134713,-0.08485974260256947,0.,0.,0.,0.,0,0,0,0.,0.,0.49999965868661356,0.,0.,-2.2570337306522525e-6,0.,0.,0.49999965868661356,0.,0.,-2.2570337306522525e-6
2.933333333333333,0,"1/2",0.6412908864435612,1.356003401617093,0.,-0.5219236935416933,0.24683761315701885,0.,-0.09503282266394292,-0.20093963701568116,0.,-0.09979582804398271,0.5686598834617622,0.,-0.21887762290037163,-0.0384094449940318,0.,0.014787296634861957,-0.08426765114314096,0.,0.,0.,0.,0,0,0,0.,0.,0.49999988304492077,0.,0.,3.471414792517724e-6,0.,0.,0.49999988304492077,0.,0.,3.471414792517724e-6
3.066666666666667,0,"1/2",0.5708867215850205,1.3871140244154854,0.,-0.533905059127086,0.21972308600782398,0.,-0.08455489101984981,-0.20544953005839403,0.,-0.12883519804684768,0.562791641579667,0.,-0.21661755543463637,-0.049593245730993725,0.,0.019082388081066416,-0.08335654119052463,0.,0.,0.,0.,0,0,0,0.,0.,0.499999385245997,0.,0.,-8.11376268371189e-6,0.,0.,0.499999385245997,0.,0.,-8.11376268371189e-6
3.2,0,"1/2",0.49897943008625173,1.414572428924226,0.,-0.5444669477334697,0.19206456476824335,0.,-0.07387343807590592,-0.20942828853531578,0.,-0.15753535154724585,0.5554415899491844,0.,-0.21379050209509076,-0.06063256747783788,0.,0.023323412012117843,-0.08223328501213752,0.,0.,0.,0.,0,0,0,0.,0.,0.49999909287866495,0.,0.,5.117471500757503e-6,0.,0.,0.49999909287866495,0.,0.,5.117471500757503e-6
3.3333333333333335,0,"1/2",0.42575883302168904,1.4383076638590055,0.,-0.5536046426139942,0.16387554239840646,0.,-0.06319198513196203,-0.21340704701223753,0.,-0.18582086661187305,0.5466296132518192,0.,-0.21039797889807163,-0.0715221217342304,0.,0.027564435943169274,-0.08111002883375039,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999627859708,0.,0.,6.540432039431332e-7,0.,0.,0.4999999627859708,0.,0.,6.540432039431332e-7
3.466666666666667,0,"1/2",0.3514164087998268,1.4582531418415279,0.,-0.5612842485313373,0.13525204128548754,0.,-0.05203030820444012,-0.21590333095047748,0.,-0.21361677020053726,0.5363773358071188,0.,-0.20645067166792488,-0.08222420088009473,0.,0.03162694398834533,-0.07941417285099431,0.,0.,0.,0.,0,0,0,0.,0.,0.49999912340592956,0.,0.,-5.6384299771221336e-6,0.,0.,0.49999912340592956,0.,0.,-5.6384299771221336e-6
3.6,0,"1/2",0.276149001181686,1.4743603384703945,0.,-0.5674794871318632,0.10630139697522209,0.,-0.04089827080345051,-0.2183563337035043,0.,-0.24085041706996174,0.5247132508410098,0.,-0.2019641741587575,-0.09269923178719525,0.,0.03567051864916533,-0.07771129075551328,0.,0.,0.,0.,0,0,0,0.,0.,0.4999993425585448,0.,0.,7.897221308693358e-6,0.,0.,0.4999993425585448,0.,0.,7.897221308693358e-6
3.7333333333333334,0,"1/2",0.20015454802289717,1.4865857206132198,0.,-0.5721880778339384,0.07703042533752368,0.,-0.029666896138762104,-0.2204103808164185,0.,-0.26744992730581474,0.5116676634037043,0.,-0.19693928437283753,-0.10294456580515679,0.,0.03965665244761656,-0.07586095986917328,0.,0.,0.,0.,0,0,0,0.,0.,0.4999998528183682,0.,0.,-6.050219589520678e-6,0.,0.,0.4999998528183682,0.,0.,-6.050219589520678e-6
3.8666666666666667,0,"1/2",0.12363277307998892,1.4948946365612301,0.,-0.5753859874716417,0.047583783542945346,0.,-0.01830174842678718,-0.2212892461022565,0.,-0.2933448334291619,0.4972740665049314,0.,-0.19140059585947686,-0.11290940128746568,0.,0.04342367525279384,-0.07361157236546019,0.,0.,0.,0.,0,0,0,0.,0.,0.4999989899789691,0.,0.,-1.6509456593032101e-6,0.,0.,0.4999989899789691,0.,0.,-1.6509456593032101e-6
4.,0,"1/2",0.04678563372060445,1.4992695214674225,0.,-0.5770685440810817,0.018019959710255287,0.,-0.006936600714812259,-0.22216811138809447,0.,-0.3184677631035705,0.4815718194307725,0.,-0.18535963763875918,-0.12257431843594616,0.,0.04719069805797113,-0.0713621848617471,0.,0.,0.,0.,0,0,0,0.,0.,0.4999996535451438,0.,0.,8.165606888431085e-6,0.,0.,0.4999996535451438,0.,0.,8.165606888431085e-6
4.133333333333334,0,"1/2",-0.03018471600669148,1.4996954712051591,0.,-0.5772326720504708,-0.011630733584616193,0.,0.004474780315481538,-0.2221963590306702,0.,-0.3427518734515639,0.4646011613772808,0.,-0.17882217935454012,-0.13192910771376662,0.,0.05078322494853633,-0.06883520508789762,0.,0.,0.,0.,0,0,0,0.,0.,0.4999995782498419,0.,0.,-8.370366906247304e-6,0.,0.,0.4999995782498419,0.,0.,-8.370366906247304e-6
4.266666666666667,0,"1/2",-0.10707558790565681,1.4961717389259677,0.,-0.5758775923134832,-0.04120941851053139,0.,0.015851415739332,-0.22148391485805932,0.,-0.36613329976543946,0.44640689936983463,0.,-0.1718232816830246,-0.1409236660674796,0.,0.054200240124196886,-0.06608317021779742,0.,0.,0.,0.,0,0,0,0.,0.,0.4999990145935937,0.,0.,2.7517557495155415e-6,0.,0.,0.4999990145935937,0.,0.,2.7517557495155415e-6
4.4,0,"1/2",-0.18368465685814564,1.4887105148270772,0.,-0.5730056278533157,-0.07069311088009866,0.,0.027228051163182537,-0.22077147068544845,0.,-0.388551166254885,0.4270378254474053,0.,-0.16436878198808763,-0.1495512864385126,0.,0.057617255299857464,-0.06333113534769719,0.,0.,0.,0.,0,0,0,0.,0.,0.49999991031921576,0.,0.,4.842820884646409e-6,0.,0.,0.49999991031921576,0.,0.,4.842820884646409e-6
4.533333333333333,0,"1/2",-0.2598097705886962,1.4773270003258274,0.,-0.5686216871374727,-0.10001185614012467,0.,0.03847403108301596,-0.218772474828472,0.,-0.40994532062361383,0.40654363958170664,0.,-0.15647576881275607,-0.15779107482395488,0.,0.0607073018752391,-0.060203806725089674,0.,0.,0.,0.,0,0,0,0.,0.,0.4999992810804762,0.,0.,-7.381550702727224e-6,0.,0.,0.4999992810804762,0.,0.,-7.381550702727224e-6
4.666666666666667,0,"1/2",-0.3352509182331039,1.4620542266454448,0.,-0.5627473831297566,-0.12902886387312287,0.,0.049640529032726026,-0.21648264116650012,0.,-0.4302602458170287,0.38497916930670195,0.,-0.1481814326846712,-0.16560484442468817,0.,0.06370774004603334,-0.05700273728590963,0.,0.,0.,0.,0,0,0,0.,0.,0.4999991909436055,0.,0.,6.455349872223903e-6,0.,0.,0.4999991909436055,0.,0.,6.455349872223903e-6
4.8,0,"1/2",-0.40980956571654237,1.4429328767477072,0.,-0.5553839770168485,-0.15773960580297697,0.,0.06080755162403133,-0.214044246976302,0.,-0.44944258928271574,0.36240131872936926,0.,-0.139487176173023,-0.17299145239179786,0.,0.06667533212800379,-0.05375486529505435,0.,0.,0.,0.,0,0,0,0.,0.,0.4999999612430622,0.,0.,-2.5981744815606334e-6,0.,0.,0.4999999612430622,0.,0.,-2.5981744815606334e-6
4.933333333333334,0,"1/2",-0.48328843230176377,1.4200096397880169,0.,-0.5465603809087148,-0.18602400352199044,0.,0.07154638999797266,-0.2102217188088994,0.,-0.4674407270272793,0.33886860096519605,0.,-0.13042876904849923,-0.17991958722396345,0.,0.06920077473985242,-0.050167157187428965,0.,0.,0.,0.,0,0,0,0.,0.,0.49999906349149403,0.,0.,-4.182467981631022e-6,0.,0.,0.49999906349149403,0.,0.,-4.182467981631022e-6
5.066666666666666,0,"1/2",-0.5554953630647985,1.3933491278272796,0.,-0.5363049396840558,-0.21379873081868345,0.,0.08228522837191393,-0.2063991906414968,0.,-0.48420862877646753,0.314444022628802,0.,-0.12103363624239569,-0.18636936097511225,0.,0.07172621735170102,-0.0465794490798036,0.,0.,0.,0.,0,0,0,0.,0.,0.49999947407839196,0.,0.,8.354461315404627e-6,0.,0.,0.49999947407839196,0.,0.,8.354461315404627e-6
5.2,0,"1/2",-0.6262394945540845,1.3630195307678188,0.,-0.5246215737134173,-0.24104986617566365,0.,0.09282703297778874,-0.20202459631756617,0.,-0.49970146521158676,0.2891914277509507,0.,-0.1113061035362183,-0.19233726961352726,0.,0.07406705560026708,-0.04286202607598658,0.,0.,0.,0.,0,0,0,0.,0.,0.49999976309255906,0.,0.,-7.4457279513329144e-6,0.,0.,0.49999976309255906,0.,0.,-7.4457279513329144e-6
5.333333333333333,0,"1/2",-0.6953339770301821,1.3290994210712108,0.,-0.5115711771505524,-0.2676344294011823,0.,0.10292891546518625,-0.19674385206521539,0.,-0.5138779756534201,0.2631770313825044,0.,-0.10129708157549813,-0.19779191065792232,0.,0.07606827381053576,-0.03895758958993976,0.,0.,0.,0.,0,0,0,0.,0.,0.49999898804801257,0.,0.,1.0580119597092263e-7,0.,0.,0.49999898804801257,0.,0.,1.0580119597092263e-7
5.466666666666667,0,"1/2",-0.7625986121202324,1.2916816428934434,0.,-0.49717386292270105,-0.2935148933930544,0.,0.11303079795258382,-0.19146310781286457,0.,-0.5267021612275106,0.23647005564357018,0.,-0.09102123052007542,-0.20272596017084454,0.,0.07806949202080443,-0.0350531531038929,0.,0.,0.,0.,0,0,0,0.,0.,0.4999997766880975,0.,0.,7.328710937462568e-6,0.,0.,0.4999997766880975,0.,0.,7.328710937462568e-6
5.6,0,"1/2",-0.8278543468176407,1.2508612327369364,0.,-0.4814498051165225,-0.3186518306053673,0.,0.12262919358687291,-0.1852868185268637,0.,-0.5381388701966457,0.20914015710739625,0.,-0.08049365210644113,-0.2071315104354008,0.,0.07971347063493181,-0.030979159799061698,0.,0.,0.,0.,0,0,0,0.,0.,0.4999994624023562,0.,0.,-8.313811249036074e-6,0.,0.,0.4999994624023562,0.,0.,-8.313811249036074e-6
5.733333333333333,0,"1/2",-0.8909301559384577,1.206746990410924,0.,-0.46448137455779215,-0.34291433655608233,0.,0.1318972647940825,-0.1786507707338609,0.,-0.5481585322207558,0.18125953378469944,0.,-0.06976932270525664,-0.21098572656993714,0.,0.08115147038283506,-0.026834082218983046,0.,0.,0.,0.,0,0,0,0.,0.,0.49999907432533225,0.,0.,4.369663261755141e-6,0.,0.,0.49999907432533225,0.,0.,4.369663261755141e-6
5.866666666666666,0,"1/2",-0.9516611247962684,1.1594567343829767,0.,-0.4462772011714339,-0.36629203613439687,0.,0.14116533600129205,-0.17201472294085815,0.,-0.5567355014380599,0.15290186011144313,0.,-0.05885326000435179,-0.2142872656937963,0.,0.08258947013073831,-0.022689004638904425,0.,0.,0.,0.,0,0,0,0.,0.,0.49999997023534437,0.,0.,2.2743576206102345e-6,0.,0.,0.49999997023534437,0.,0.,2.2743576206102345e-6
6.,0,"1/2",-1.0098839823437562,1.109110856667725,0.,-0.4268830412193604,-0.38872015789375064,0.,0.14953821697889755,-0.16423120461885157,0.,-0.5638452204339953,0.12414125404192693,0.,-0.04777423748603471,-0.2170259404806868,0.,0.08349114544881511,-0.018382246353356318,0.,0.,0.,0.,0,0,0,0.,0.,0.4999985914585417,0.,0.,-0.00001385267162398729,0.,0.,0.4999985914585417,0.,0.,-0.00001385267162398729
6.133333333333334,0,"1/2",-1.0654483923014952,1.0558453199605136,0.,-0.4064023560756647,-0.4100855131501634,0.,0.1576720601765365,-0.1562491242273385,0.,-0.569470656943207,0.09505385250660922,0.,-0.036589922848445415,-0.21918917049304917,0.,0.08427357411502381,-0.014066203832079405,0.,0.,0.,0.,0,0,0,0.,0.,0.49999795365309396,0.,0.,6.271919694524064e-6,0.,0.,0.49999795365309396,0.,0.,6.271919694524064e-6
6.266666666666667,0,"1/2",-1.1182097434116511,0.9998020210448163,0.,-0.38483715850561734,-0.4303865910210409,0.,0.16580590337417545,-0.14826704383582545,0.,-0.5735978965792625,0.06571638512538806,0.,-0.025301284388695035,-0.2207769281692413,0.,0.08505600278123251,-0.009750161310802521,0.,0.,0.,0.,0,0,0,0.,0.,0.49999963411800075,0.,0.,0.000012237221683281119,0.,0.,0.49999963411800075,0.,0.,0.000012237221683281119
6.4,0,"1/2",-1.1680243076810302,0.9411239403929959,0.,-0.3622210826338523,-0.44958659558231956,0.,0.17307935305069572,-0.13944996161081863,0.,-0.5762135433572412,0.03620572580864969,0.,-0.013927069136956781,-0.22178512390970764,0.,0.0853824798900872,-0.005362902049958438,0.,0.,0.,0.,0,0,0,0.,0.,0.4999991926104399,0.,0.,-0.000014848493474595853,0.,0.,0.4999991926104399,0.,0.,-0.000014848493474595853
6.533333333333333,0,"1/2",-1.2147622034494412,0.8799668828920604,0.,-0.338699113058261,-0.46756393849902367,0.,0.17975019058317532,-0.1302101821397447,0.,-0.5773114026487862,0.0065997018176238015,0.,-0.002539861111853942,-0.22220776517533908,0.,0.08542564048645597,-0.0009767169345131312,0.,0.,0.,0.,0,0,0,0.,0.,0.4999978471248096,0.,0.,-7.182013925686667e-7,0.,0.,0.4999978471248096,0.,0.,-7.182013925686667e-7
6.666666666666667,0,"1/2",-1.2583045402741517,0.8164949777086403,0.,-0.3142876984783389,-0.4843093108195848,0.,0.18642102811565495,-0.12097040266867069,0.,-0.5768905838872386,-0.023023686030015852,0.,0.00885310165943147,-0.22204558175891115,0.,0.08546880108282474,0.0034094681809322047,0.,0.,0.,0.,0,0,0,0.,0.,0.4999990730967509,0.,0.,0.000015030825108615191,0.,0.,0.4999990730967509,0.,0.,0.000015030825108615191
6.8,0,"1/2",-1.2985328492419828,0.7508726373002215,0.,-0.288996390079834,-0.4998134135597474,0.,0.1926036685965939,-0.11135330181191697,0.,-0.5749503919344044,-0.05258644156122437,0.,0.020246751113305515,-0.221297773745242,0.,0.08527468922695278,0.00780574707624802,0.,0.,0.,0.,0,0,0,0.,0.,0.4999997389005759,0.,0.,-0.000010928974803509073,0.,0.,0.4999997389005759,0.,0.,-0.000010928974803509073
6.933333333333334,0,"1/2",-1.3353388045390027,0.6832713606234673,0.,-0.26298145859638705,-0.5139783446533411,0.,0.19762030365510938,-0.1011206645919882,0.,-0.5714948940434617,-0.08201059551972804,0.,0.03157022103780435,-0.219968299714263,0.,0.08457735964052934,0.012136363388437056,0.,0.,0.,0.,0,0,0,0.,0.,0.4999980244232856,0.,0.,-7.555094921792016e-6,0.,0.,0.4999980244232856,0.,0.,-7.555094921792016e-6
7.066666666666666,0,"1/2",-1.368631509993265,0.6138723832428561,0.,-0.23629764243847154,-0.526778924117611,0.,0.20263693871362484,-0.09088802737205949,0.,-0.5665357986477985,-0.11121899190688152,0.,0.042800713684113326,-0.21806141017499214,0.,0.0838800300541059,0.01646697970062606,0.,0.,0.,0.,0,0,0,0.,0.,0.4999984977417628,0.,0.,0.000013208061479298011,0.,0.,0.4999984977417628,0.,0.,0.000013208061479298011
7.2,0,"1/2",-1.3983217809496367,0.5428576188432432,0.,-0.20894491732490808,-0.5382150105377409,0.,0.20765294965168565,-0.08057756551313414,0.,-0.5600855027376647,-0.14013464193896502,0.,0.05393820525673383,-0.21557705529053445,0.,0.08316520946190828,0.020821914524460534,0.,0.,0.,0.,0,0,0,0.,0.,0.5000000044536227,0.,0.,-6.773683056994495e-7,0.,0.,0.5000000044536227,0.,0.,-6.773683056994495e-7
7.333333333333333,0,"1/2",-1.424325762408898,0.4704117641750488,0.,-0.1810432781603441,-0.5482298712580235,0.,0.21087163781677562,-0.0696453452911048,0.,-0.5521586967472044,-0.1686808665918822,0.,0.06493237697442643,-0.21252407174453428,0.,0.08174736630348146,0.02497283866554192,0.,0.,0.,0.,0,0,0,0.,0.,0.4999984505537245,0.,0.,-0.000012797667837946558,0.,0.,0.4999984505537245,0.,0.,-0.000012797667837946558
7.466666666666667,0,"1/2",-1.4465809147514168,0.39672777003501203,0.,-0.15271248057376793,-0.5567871026153688,0.,0.21409032598186561,-0.05871312506907541,0.,-0.5427786042446823,-0.1967831296685233,0.,0.07573750293766221,-0.20891763164638993,0.,0.08032952314505463,0.029123762806623335,0.,0.,0.,0.,0,0,0,0.,0.,0.4999980650082483,0.,0.,8.201493994431514e-6,0.,0.,0.4999980650082483,0.,0.,8.201493994431514e-6
7.6,0,"1/2",-1.4650300168542578,0.3219999870048588,0.,-0.12395252456517995,-0.5638867046097769,0.,0.21730901414695558,-0.047780904847046085,0.,-0.5319704313306927,-0.22436763696193532,0.,0.086353583146441,-0.2047577349961014,0.,0.0789116799866278,0.033274686947704725,0.,0.,0.,0.,0,0,0,0.,0.,0.4999997949353463,0.,0.,0.000010256860650904864,0.,0.,0.4999997949353463,0.,0.,0.000010256860650904864
7.733333333333333,0,"1/2",-1.4796178059692158,0.2464234983205082,0.,-0.09482596198160656,-0.5695088892829814,0.,0.219195882459314,-0.03650271094334346,0.,-0.5197601623487061,-0.2513607991916761,0.,0.09675656280941576,-0.2000520630304206,0.,0.07699841395667477,0.037238386553134196,0.,0.,0.,0.,0,0,0,0.,0.,0.4999990317002599,0.,0.,-0.00001499927721559241,0.,0.,0.4999990317002599,0.,0.,-0.00001499927721559241
7.866666666666666,0,"1/2",-1.4903089235267313,0.17019804756176526,0.,-0.06551127991150621,-0.5736213494428701,0.,0.22052434859219258,-0.025184191454987105,0.,-0.506181072418466,-0.2776919855448133,0.,0.10688317021446225,-0.19483012598828922,0.,0.07490069711902324,0.041090669078836815,0.,0.,0.,0.,0,0,0,0.,0.,0.4999978742876347,0.,0.,1.4560155600154556e-6,0.,0.,0.4999978742876347,0.,0.,1.4560155600154556e-6
